"id","transcription","year","month","day"
"c01-1","‎‏פ״ט‏‎ ‎‏האשה חשובה מ׳‏‎ ‎‏אסתר אשת כבוד‏‎ ‎‏אברהם סג״ל נ׳ ונ׳‏‎ ‎‏יום ג׳ ו׳ תמוז תקס״ב ל.‏‎ ‎‏תנצב״ה‏‎","","",""
"c01-10","","","",""
"c01-100","‎‏פ״ט‏‎ ‎‏איש ישר כמ׳‏‎ ‎‏יודא בר לוי‏‎ ‎‏ז״ל ונפטר‏‎ ‎‏ביום ג׳ י״א‏‎ ‎‏תשרי תק״ג לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"c01-101","‎‏פה‏‎ ‎‏טמונה אשה‏‎ ‎‏חשובה והגונה‏‎ ‎‏נזהרה במצו׳ חנ״ה‏‎ ‎‏מרת ריקלה בת‏‎ ‎‏כמר דוד שהלכ׳‏‎ ‎‏לעולמה יו׳ ה׳ ר״ח‏‎ ‎‏אייר תס״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"c01-11","‎‏נפטר יום ש״ק ג ניסן תרל״א‏‎ ‎‏פ״נ‏‎ ‎‏הנער זרח בן כה יהונתן‏‎ ‎‏הארנשטיין‏‎ ‎‏אשר היה נכבד מכבודו‏‎ ‎‏ואהוב מהוריו ומכל מכריו‏‎ ‎‏עזב אביו ואמו ונסע בשנת‏‎ ‎‏יג לימי ילדותו למנוחתו‏‎","","",""
"c01-12","","","",""
"c01-13","‎‏[־־־]‏‎ ‎‏תנצב״ה‏‎","","",""
"c01-15","‎‏פ״ט‏‎ ‎‏ביום ב׳ כ״ה‏‎ ‎‏טבת תקע״ג לפ״ק‏‎ ‎‏אשה הישרה‏‎ ‎‏במצות חנ״ה‏‎ ‎‏היא נזהרה‏‎ ‎‏ריזל אשת כ״ה‏‎ ‎‏יעקב בן‏‎ ‎‏תנצב״ה‏‎","","",""
"c01-16","‎‏[־־־]‏‎ ‎‏לעולמה בש[...]‏‎ ‎‏כיסלו תצ״ג לפ״ק תנצב״ה‏‎","","",""
"c01-17","Dem Andenken unseres unvergesslichen theuren Vaters des Herrn Ludwig Löwy gest. am 12. Juni 1885, im 63. Lebensjahre. ‎‏תנצב״ה‏‎ Friede seiner Asche!","","",""
