"id","transcription","year","month","day"
"e43-1","‎‏פ״ה‏‎ ‎‏נטמן איש הישר בנדיבים‏‎ ‎‏אשר הלך כל ימיו בדרך‏‎ ‎‏טובים הוא צדיק כל מעשיו‏‎ ‎‏עשה בכושר בה׳ דבק נפשו‏‎ ‎‏ביושר גופו יישן ארצה‏‎ ‎‏ונשמתו לגן עדן נרצה כל‏‎ ‎‏מעשיו היו לשם שמים ודבק‏‎ ‎‏עצמו באלהים חיים ה״ה‏‎ ‎‏החבור שמואל בר נפתלי‏‎ ‎‏משה ז״ל נפטר ונקבר בשם‏‎ ‎‏טוב יום א׳ כ״ח אייר תקנ״ב‏‎ ‎‏לפ״ק ונשמתו‏‎ ‎‏תצב״ה עשמצ״ו‏‎ ‎‏תושב הי בכוילר ונפטר‏‎ ‎‏בבוטבערק‏‎","1792","5","20"
"e43-10","‎‏פ״נ‏‎ Hier ruht mein innigstgeliebter Gatte Carl Simon-Mendels ‎‏עקיבה בר יצחק‏‎ geb. 17. Dezbr. 1869, gest. 6. April 1911. ‎‏תנצב״ה‏‎","1911","4","6"
"e43-11","‎‏פ״נ‏‎ ‎‏האיש הנכבד כ״ה‏‎ ‎‏מנחם בן כ׳ שמשון ז״ל‏‎ ‎‏נכספה וגם כלתה נפשו‏‎ ‎‏לחצרות אל ׃ עשה צדקה‏‎ ‎‏בכל עת ׃ ועל שדי ישעו‏‎ ‎‏וכבודו ׃ וימת בן ע״ה שנה ׃‏‎ ‎‏בערב ראש השנה ׃ ונקבר‏‎ ‎‏בגדליה תרי״ג לפ״ק ׃‏‎ ‎‏נשמתו בטוב תלין‏‎ ‎‏ותתענג באושר הצפון‏‎ ‎‏לישרים בלבותם ׃‏‎ ‎‏תנצב״ה ׃‏‎","1852","9","13"
"e43-12","‎‏פ״נ‏‎ ‎‏אשה [...]‏‎ ‎‏ל[...]ה דרשה‏‎ ‎‏טוב ביתה [בעל]ה ובנותיה‏‎ ‎‏[...] ה׳ חפצה‏‎ ‎‏ל[אביון] פרשה כפה‏‎ ‎‏[...] בת נתן ע״ה‏‎ ‎‏[...] בליל מש״ק‏‎ ‎‏[...] ונקברה‏‎ ‎‏[...] לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"e43-13","‎‏פ״נ‏‎ ‎‏כ״ה [...] בן מנחם ע״ה‏‎ ‎‏לב[...]א בתורה‏‎ ‎‏ב[...] הוא‏‎ ‎‏[...]לינן‏‎ ‎‏[...]שתו‏‎ ‎‏[...] ישרים‏‎ ‎‏[...]רים.‏‎ ‎‏[...] שנה‏‎ ‎‏[...]‏‎ ‎‏[...] לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"e43-14","‎‏פ״נ‏‎ ‎‏הנערה הצנועה ונעימה‏‎ ‎‏במצות ה׳ היתה חפצה‏‎ ‎‏עשתה צדקה כל ימיה‏‎ ‎‏ה״ה הענדלה בת מנחם ע״ה‏‎ ‎‏... ביום ‏‎ ‎‏... תר״מ לפ״ק‏‎ ‎‏תנצב״ה‏‎","1879","10","10"
"e43-15","‎‏פ״נ‏‎ ‎‏בתולה [...]ה‏‎ ‎‏ירא[...]ה‏‎ ‎‏[...]ה‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏...‏‎","","",""
"e43-16","‎‏פ״נ‏‎ ‎‏הבחור‏‎ ‎‏שמשון בר מנחם‏‎ ‎‏מת יום ט׳ אדר‏‎ ‎‏תרס״א לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Simon Simon-Mendels geb. 31. Dez. 1817, gest. 28. Febr. 1901.","1901","2","28"
"e43-17","","","",""
"e43-18","‎‏פ״נ‏‎ ‎‏הבחור הישר כ״ה‏‎ ‎‏נתן בר שלמה ע״ה‏‎ ‎‏נפטר בן ל״א שנה‏‎ ‎‏בש״ט ביום א׳ ט״ז‏‎ ‎‏תמוז תר[...] לפ״ק‏‎ ‎‏תנצב״ה‏‎ ...","","",""
