"id","transcription","year","month","day"
"e14-1","‎‏פ״נ‏‎ Hier ruht meine liebe Frau unsere gute Mutter Mathilde Frohwein geb. Rosenberg gest. 22. Sept. 1915 im Alter von 70 Jahren ‎‏תנצב״ה‏‎","1915","9","22"
"e14-10","‎‏פ״נ‏‎ ‎‏אשת חיל תפארת בעלה ובניה‏‎ ‎‏תמימה וישרה ונעימה במעשיה‏‎ ‎‏לעני ולאביון פרשה כפיה‏‎ ‎‏לגמול חסד ואמת כל ימיה‏‎ ‎‏ה״ה מרת מארלא אשת‏‎ ‎‏אהרן ראזענבערג בת‏‎ ‎‏שמעון וינטער‏‎ ‎‏מתה ביום כ״ז כסלו ג׳ חנוכה‏‎ ‎‏שנת תרנ״א לפ״ק‏‎ ‎‏תנצב״ה‏‎ Frau Aron Rosenberg geb. Marianne Winter gest. 9. Dec. 1890 [...] [...]","1890","12","9"
"e14-11","‎‏פ״ט‏‎ ‎‏האשה היקרה והחשובה‏‎ ‎‏עטרת בעלה ותפארת בניה‏‎ ‎‏מ׳ גיטכא אשת יוסף הלוי‏‎ ‎‏פרא#״5נקענבערג‏‎ ‎‏מתה בש״ט יום ד׳ י״א אלול‏‎ ‎‏תרנ״ז לפ״ק‏‎ Hier ruht Henriette Frankenberg geb. Klein geb. 16. Apr. 1816 gest. 23. Aug. 1893 ‎‏תנצב״ה‏‎","1893","8","23"
"e14-12","‎‏פ״נ‏‎ ‎‏איש צדיק וישר בנדיבים‏‎ ‎‏הלך תמיד דרך טובים‏‎ ‎‏ה״ה נוח צבי בר יהודה‏‎ ‎‏מת י״ט אדר תרנ״ה לפ״ק‏‎ ‎‏תנצב״ה‏‎ Simon Casemir","1895","3","15"
"e14-13","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏ירא אלהים כל ימיו‏‎ ‎‏יוסף בר משה יעקב הלוי‏‎ ‎‏מת בזקנה טובה ה׳ סיון‏‎ ‎‏ונקבר בשם טוב ח׳ זיון‏‎ ‎‏שנת תרנ״ח לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Joseph Frankenberg geb. 22. April 1816 gest. 26. Mai 1898.","1898","5","26"
"e14-14","‎‏פ״נ‏‎ ‎‏איש הישר ירא אלהים‏‎ ‎‏אהרון בר אברהם‏‎ ‎‏ראזענבערג נפטר‏‎ ‎‏בשבת ק׳ כ״ט‏‎ ‎‏א[דר] שני ונקבר ביום ב׳‏‎ ‎‏ב׳ ניסן תקנ״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎ Aron Rosenberg [...] [...]","1898","10","10"
"e14-15","‎‏פ״נ‏‎ Hier ruht unsere liebe Mutter Henriette Fuchs geb. Frank geb. 2. Juli 1822 gest. 21. März 1902.","1902","3","21"
"e14-16","‎‏פ״נ‏‎ ‎‏רבי שמעון בר יוסף הלוי‏‎ ‎‏איש צדיק וישר‏‎ ‎‏מת ו׳ כסלו תרס״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Siegmund Frankenberg geb. 11. Mai 1856, gest. 30. Nov. 1908.","1908","11","30"
"e14-17","‎‏פ״נ‏‎ ‎‏רשכא בת יוסף‏‎ ‎‏מתה יום א׳ דר״ח אדר תרצ״ו לפ״ק‏‎ Hier ruht unsere unvergessliche gute Mutter Rosa Rosenberg geb. Baer geb. 9. Juni 1857 gest. 23. Febr. 1936 ‎‏תנצב״ה‏‎","1936","2","23"
"e14-18","‎‏פ״נ‏‎ ‎‏רפאל בר אהרן‏‎ ‎‏מת י״א אדר תרפ״ט לפ״ק‏‎ Hier ruht mein lieber Gatte unser unvergesslicher Vater Rafael Rosenberg geb. 6. März 1849 gest. 21. Feb. 1929 ‎‏תנצב״ה‏‎","1929","2","21"
"e14-2","‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏תנצב״ה‏‎","","",""
