"id","transcription","year","month","day"
"l09-1","‎‏פ״נ‏‎ ‎‏האשה טויבּע בּת‏‎ ‎‏אורע ? קאהן נפטר‏‎ ‎‏בּיום כ״ז לחדש טבת‏‎ ‎‏שנת תּרס״ח‏‎ ‎‏תנצב״ה‏‎ Wir denken dein.","1907","12","19"
"l09-10","‎‏פ״נ‏‎ ‎‏ה״ה‏‎ ‎‏הבחור המשכיל‏‎ ‎‏ישראל איסר‏‎ ‎‏בן‏‎ ‎‏מ״ה יוסף הירשברג‏‎ ‎‏נפטר א׳ כסליו‏‎ ‎‏שנת תרל״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎","1878","11","15"
"l09-11","‎‏פ״נ‏‎ ‎‏איש נכבד \\ ואשתו העדינה‏‎ ‎‏נגיד ושוע \\ המהוללה בנשים‏‎ ‎‏... \\ יראת ה׳ תתהלל‏‎ ‎‏עושה צדקה \\ כפה פרשה לעני‏‎ ‎‏בכל עת מ״ה \\ מרת גיטל בת‏‎ ‎‏שמואל בן ר׳ \\ ר׳ יעקב הכהן‏‎ ‎‏יהושע סג״ל ז״ל \\ ז״ל ונפטרה‏‎ ‎‏... \\ בשבה טובה‏‎ ‎‏נפטר בשבה ט׳ \\ בעשרים יום‏‎ ‎‏... לחודש מנחם \\ לחודש טבת‏‎ ‎‏אב .. שנת \\ שנת תרל״ח‏‎ ‎‏ובמותם לא נפרדו \\ ‏‎ ‎‏תנצב״ה‏‎","1877","12","14"
"l09-12","‎‏פ״נ‏‎ ‎‏האשה הזקנ׳‏‎ ‎‏מרת‏‎ ‎‏גיטל‏‎ ‎‏בת יהושע‏‎ ‎‏הלוי ונפט׳‏‎ ‎‏י״ז מרחשון‏‎ ‎‏תר״ל לפ״ק‏‎","1869","10","10"
"l09-13","‎‏פ״נ‏‎ ‎‏האשה החשובה‏‎ ‎‏המהוללה אשר‏‎ ‎‏כפה פרשה לעני‏‎ ‎‏מרת רייזעל‏‎ ‎‏בת ר׳ חיים ונפ..‏‎ ‎‏.ל... בת‏‎ ‎‏ל״ב שנים ונפטרה‏‎ ‎‏חמישה ימים‏‎ ‎‏לחודש טבת‏‎ ‎‏[־־־]‏‎","","",""
"l09-14","‎‏פ״נ‏‎ ‎‏האשה הצנועה והחשובה‏‎ ‎‏מרת לאה בת ר׳‏‎ ‎‏אברהם אבא איזראלסאן‏‎ ‎‏נפטרה ביום ש״ק כ״ו ניסן‏‎ ‎‏שנת תרע״ב לפ״ק‏‎ ‎‏תנצב״ה‏‎","1916","4","16"
"l09-15","‎‏פ״נ‏‎ ‎‏אדם כשר תם וישר‏‎ ‎‏בצדק וישר כבד ועשה‏‎ ‎‏אסף באמנה ך״ד שנה‏‎ ‎‏ה״ה מ׳ אברהם אבא‏‎ ‎‏בר ישראל איסר‏‎ ‎‏איזראלשאהן‏‎ ‎‏נ׳ ך״ט אדר תרמ״ח לפ״ק‏‎ ‎‏תנצב״ה‏‎","1888","2","29"
"l09-16","‎‏פ״נ‏‎ ‎‏אשת חיל עטרת בעלה‏‎ ‎‏ותפארת בניה אשה י״א‏‎ ‎‏מ׳ מרים ב״ר נחמן ז״ל‏‎ [---]","","",""
"l09-18","‎‏פ״נ‏‎ ‎‏האשה הצנועה והחשובה‏‎ ‎‏מרת גאלדע האזיאסזאן‏‎ ‎‏בת מורינו ר׳ אברהם אבא‏‎ ‎‏איזראעלזאן‏‎ ‎‏נולדה בשנת תקצ״ח‏‎ ‎‏ונפטרה ביום ו׳ עש״ק‏‎ ‎‏י״ז אדר שנת תרע״א‏‎ ‎‏תנצב״ה‏‎ ‎‏אבינו היקר החשוב מ׳‏‎ ‎‏יעקב ב״ר שמואל ז״ל‏‎ ‎‏האזיאסזא[ן]‏‎ ‎‏נולד בשנת [תרמ״א]‏‎ ‎‏נפטר ח׳ אדר [תרפ״ב]‏‎ ‎‏[תנצב״ה]‏‎","1911","3","4"
"l09-19","‎‏ציון‏‎ ‎‏לזכרון אבי אליעזר‏‎ ‎‏בּ״ר מנחם שהלך‏‎ ‎‏לעולמו ביום כ״ד‏‎ ‎‏אייר תרס״ט תנצב״ה‏‎ Läser Weinberg. und Hanna Weinberg. ‎‏ואמי האנא‏‎ ‎‏בּת ר׳ שמואל‏‎ ‎‏שנפ׳ כּ״בּ שבט תרע״ב‏‎ ‎‏תּנצבּ״ה‏‎","1909","5","2"
