"id","transcription","year","month","day"
"sb9-1","Emma Nussbaum Differten 1898-1915","1915","10","10"
"sb9-10","Philipp Bloch Saarlouis 1835 - 1911 Mathilde Bloch geb. Oppenheimer 1844 - 1910","1911","10","10"
"sb9-1001","","","",""
"sb9-1002","","","",""
"sb9-1003","","","",""
"sb9-1004","","","",""
"sb9-1005","","","",""
"sb9-1006","","","",""
"sb9-1007","","","",""
"sb9-1008","","","",""
"sb9-1009","","","",""
"sb9-1010","","","",""
"sb9-1011","","","",""
"sb9-1012","","","",""
"sb9-1013","","","",""
"sb9-1014","","","",""
"sb9-1015","","","",""
"sb9-1016","","","",""
"sb9-1017","","","",""
"sb9-1018","","","",""
"sb9-1019","Siegfried Goldeberg Saarlouis 1899 - 1938 Eingeäschert in Dachau","1938","10","10"
"sb9-1020","","","",""
"sb9-1021","","","",""
"sb9-1022","","","",""
"sb9-1023","","","",""
"sb9-1024","","","",""
"sb9-1025","‎‏פ״נ‏‎ Meine unvergeßliche Mutter Ww. Bella Berecz- Feuerlicht geb. Wachtel 1888 - 1948 Zum Andenken an Béla Feuerlicht März 1919 ‎‏תנצב״ה‏‎","1919","3","10"
"sb9-1026","‎‏פ״נ‏‎ Hier ruht in Frieden David Juda geb. 23.11.1866 gest. 16.12.1935 Zum Gedenken an uns. lb. Mutter Betty Juda geb. Bamberger geb. 1.11.1878 gest. 26.6.1940 Nailhac (Dordogne) ‎‏תנצב״ה‏‎","1935","12","16"
"sb9-1027","‎‏פ״נ‏‎ Oscar Lewy 27.7.1882 16.11.1944 In Grenade France ‎‏תנצב״ה‏‎","1944","11","16"
"sb9-1028","‎‏פ״נ‏‎ ‎‏נאננעט בת משה‏‎ ‎‏פעלת טוב כל ימיה‏‎ ‎‏מתה י״ח ניסן תרצ״ה לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht in Frieden Frau Nannette Zander geb. Ury aus Saarlautern 2 gest. am 20. April 1935 im Alter von 73 Jahren","1935","4","20"
"sb9-1029","‎‏פ״נ‏‎ Julius Kirstein 26.11.1869 2.1.1935 ‎‏תנצב״ה‏‎","1935","1","2"
"sb9-1030","‎‏פ״נ‏‎ Robert Morhange Geb 20.1.1895 Gest 1.12.1934 ‎‏תנצב״ה‏‎","1934","12","1"
"sb9-1031","I. Mayer-Hanau 1874 - 1934","1934","10","10"
"sb9-1032","‎‏פ״נ‏‎ Babette Levy - Ury 1856 - 1939 Zum Andenken an Karl Levy gef. im Weltkrieg 1914-18 ‎‏תנצב״ה‏‎","1918","10","18"
"sb9-1033","‎‏פ״נ‏‎ ‎‏מרים בת לוי‏‎ ‎‏מתה כ״ט באב תרצ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Amalie Levy geb. 14.6.1856 gest 10.8.1934 ‎‏מ ל‏‎","1934","8","10"
"sb9-1034","‎‏פ״נ‏‎ Hedwig Wolf geb. Weichselbaum 1897 - 1934 ‎‏הענדיל בת מאיר‏‎ ‎‏מתה ל״ג בעמר‏‎ ‎‏תרצ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","1934","5","3"
"sb9-1035","‎‏פ״נ‏‎ ‎‏אסתר בת יוסף‏‎ Esther Gelblicht geb. Salomon 1859 - 1933 ‎‏תנצב״ה‏‎","1933","10","10"
"sb9-1036","‎‏פ״נ‏‎ Fritz Levie Geb 27.3.1889 Gest 24.11.1934","1934","11","24"
"sb9-1037","‎‏פ״נ‏‎ ‎‏נפתלי בר משה‏‎ Kurt Levy 1920 - 1933 ‎‏תנצב״ה‏‎","1933","10","10"
"sb9-1038","‎‏פ״נ‏‎ ‎‏האיש הישר והחסיד‏‎ ‎‏ר׳ מנחם בר שמואל‏‎ ‎‏נולד ו׳ תמוז תר״ד לפ״ק‏‎ ‎‏ומת י׳ תמוז תרצ״ג לפ״ק‏‎ Manasse Schiff geb. 23.6.1844 gest. 4.7.1933 ‎‏תנצב״ה‏‎","1933","7","4"
"sb9-1039","Familie Hanau","1933","6","19"
"sb9-1040","","","",""
"sb9-1041","‎‏פ״נ‏‎ ‎‏יצחק בר יוסף‏‎ ‎‏מת ח׳ בשבט ונקבר‏‎ ‎‏בי״א תרצ״ג לפ״ק‏‎ Eduard Salomon 1852 - 1933 ‎‏תנצב״ה‏‎","1933","1","12"
"sb9-1042","‎‏פ״נ‏‎","1932","10","13"
"sb9-1043","‎‏פ״נ‏‎ ‎‏דוד בּ״ר שלמה משה מת‏‎ ‎‏בּיום ח׳ ניסן נקבר בּיום‏‎ ‎‏ט׳ ניסן שנת תרצ״בּ‏‎ David Wolff 26.7.1853 14.4.1932 Im Andeknen an Rosa Wolff geb. Emsheimer geb. 2.8.1857 in Göcklingen gest. 7.10.1943 in Theresienstadt ‎‏תנצב״ה‏‎","1932","4","14"
"sb9-1044","‎‏פ״נ‏‎ Amalie Wolfsheimer geb. Levy 1859 - 1932","1932","10","10"
