"id","transcription","year","month","day"
"du6-1","","","",""
"du6-10","‎‏פה שכב‏‎ ‎‏בעלי ואבינו היקר‏‎ ‎‏שמואל‏‎ ‎‏[]ן ז״ל‏‎ ‎‏יום הלידה‏‎ ‎‏י״ד באייר תר״כ (?)‏‎ ‎‏יום המיתה‏‎ ‎‏י״ב בטבת תרפ״ח‏‎","","",""
"du6-11","‎‏״חבל אל דאבדין ולא משתכחין״‏‎ ‎‏דא ליגט‏‎ ‎‏דער אויף שרעקליכן אופן אומגעקומענער,‏‎ ‎‏אונזער ליבער אין גוטער‏‎ ‎‏מרדכי פרייליך‏‎ ‎‏געבוירן 13 טאג אין טבת תרנ״ד אין פאביאניץ פוילען‏‎ ‎‏געשטארבן 21 טאג אין שבט תרפ״ח אין האמבארן‏‎ Hier ruht der auf tragische Weise ums Leben gekommene, unser lieber u. guter Max Freilich geb. 13.1.1894 zu Pabianice gest. 11.2.1928 zu Hamborn","","",""
"du6-12","Hier ruht unsere liebe Tochter und Schwester Else Herz geb. 11.10.1911, gest. 15.5.1929.","","",""
"du6-13","‎‏פ״נ‏‎ Hier ruht in Frieden unsere liebe g. Mutter Frau Johanna Hiller geb. Gundermann geb. 28.8.60 zu Grätz gest. 12.6.29 zu Hamborn","","",""
"du6-14","Bernhard Reichbart geb. 2.12.22, gest. 4.11.29","","",""
"du6-15","Hans Herz * 31.5.29. † 5.2.30.","","",""
"du6-16","‎‏פ״ט‏‎ Luise Rymer geb. Weinstock geb. 12.8.96 gest. 10.7.31 ‎‏האשה החשובה‏‎ ‎‏מרת לאה בת‏‎ ‎‏מ״ה שרגא דוד‏‎ ‎‏נפטרה ביום שני‏‎ ‎‏כ״א תמוז שנת‏‎ ‎‏תרצ״א תנצב״ה‏‎","","",""
"du6-17","‎‏משה בן מאיר‏‎ Moses Wachtler * 2.2.1876 † 5.4.1932","","",""
"du6-18","‎‏פ״נ‏‎ ‎‏אשה יראת ה׳ תמים‏‎ ‎‏במעשיה גמלה טוב‏‎ ‎‏כל ימי חייה כפה לעני‏‎ ‎‏פרשה מרת מאליע‏‎ ‎‏אסתר בת ר׳ משה ז״ל‏‎ ‎‏מקרעכאוויטץ הלכה‏‎ ‎‏לעולמה ביום ו׳ אייר‏‎ ‎‏שנת תרצ״ב לפ״ק‏‎ ‎‏תנצב״ה‏‎ Malie Schmerler 1855 1932","","",""
"du6-19","Salo Radt 6.10.1875 - 16.10.1932","","",""
"du6-2","","","",""
"du6-20","‎‏פ״נ‏‎ Josef Danziger geb. 15.5.1902 gest. 21.5.1933 25. Ijar 5693 ‎‏תנצב״ה‏‎","","",""
"du6-21","‎‏פ״ט‏‎ ‎‏האשה הזקנה רבקה‏‎ ‎‏בת שלמה הלוי‏‎ ‎‏נפטרת ביום י״ד סיון תרע״ה‏‎ Ricka Aaron geb. Lorch geb. am 2. Januar 1845 zu Bocholt gest. am 27. Mai 1915 zu Hamborn.","","",""
"du6-22","‎‏פ״נ‏‎ Frau Amalie Dannenbaum geb. Hoffmann geb. 23.8.1872 gest. 25.7.1933 Max Dannenbaum geb. 10.6.68 gest. 8.4.35 ‎‏תנצב״ה‏‎","","",""
"du6-23","Hier ruhen unsere lieben Eltern Siegmund Neustädter geb. 21.6.1870 gest. 14.11.1933 Selma Neustädter geb. Rotschild geb. 5.1.1878 gest. 5.12.1936","","",""
"du6-24","‎‏פ״ט‏‎ Julius Josephsohn geb. 2.9.1871 gest. 27.6.1934 ‎‏תנצב״ה‏‎","","",""
"du6-25","Jettchen (Henriette) Lorch *18.2.59 †15.8.34.","","",""
"du6-26","‎‏פ״נ‏‎ ‎‏האשה החשובה‏‎ ‎‏רייזל בת נתן‏‎ ‎‏מתה ביום כ׳ תשרי‏‎ ‎‏תרצ״ה לפ״ק‏‎ ‎‏תנצב״ה‏‎ Paula Garbownik geb. Szafranska geb. 24. Mai 1895 gest. 29. Sept. 1934","","",""
"du6-27","Keile Zierler geb. 23.7.1911 gest. 22.3.1935 ‎‏תנצב״ה‏‎","","",""
"du6-28","‎‏פ״נ‏‎ Sophie Heymann geb. Reis geb. 14.4.1864 gest. 29.7.1935 Ihr Leben war nur Arbeit.","","",""
"du6-29","Hier ruht Frau Julie Sander geb. Grünebaum 24.9.68 - 29.12.35","","",""
"du6-3","","","",""
"du6-30","Dr. med. Wilhelm Katz geb. 12.5.1896 gest. 9.1.1936","","",""
"du6-31","Moritz Simon 30.9.1858 21.2.1936 ‎‏תנצב״ה‏‎","","",""
"du6-32","Frau Henny (Henriette) Elias geb. Meyer 9.2.72 - 18.3.36","","",""
"du6-33","‎‏יקותאל‏‎ ‎‏בן נתן‏‎ Karl Heinz Rosenbaum geb. 2.5.1917 gest. 2.5.1936","","",""
"du6-34","Gustav Marburger 23.12.1861 - 15.5.1936 Johanna Marburger geb. Kaufmann 29.1.1867 - 10.6.1944 Alfred Weihl 2.3.1883 - 3.9.1943 Grete Weihl geb. Marburger 21.12.1896 - 3.9.1943 Walter Weihl 22.9.1922 - 28.2.1943 ‎‏תנצב״ה‏‎","","",""
"du6-35","Hermann Löwengrund 13.5.1895 27.5.1936 ‎‏תנצב״ה‏‎","","",""
"du6-36","‎‏פ״נ‏‎ ‎‏בילא בת אורי‏‎ ‎‏מתה ביום י״ב סיון תרצ״ו לפ״ק‏‎ Hier ruht unsere liebe Mutter Paula Gottlieb geb. Eppstein geb. 3.10.1873 gest. 2.6.1936 ‎‏תנצב״ה‏‎","","",""
"du6-37","‎‏פ״נ‏‎ Hier ruht unser lieber Vater Gustav Cohn geb. 10.6.1865 gest. 29.10.1936 ‎‏תנצב״ה‏‎","","",""
"du6-38","‎‏פ״נ‏‎ Claire Freudenthal geb. Loeb geb. 18.6.1899 gest. 1.2.1937 ‎‏תנצב״ה‏‎","","",""
"du6-39","‎‏פ״נ‏‎ ‎‏אשת חיל‏‎ ‎‏תפארת בעלה ותפארת בניה‏‎ ‎‏פעלה טוב כל ימיה‏‎ ‎‏היקרה מרת יענטע בת דוב‏‎ Jente Deutscher geb. Hafteb geb. 7.4.1870 gest. 2.10.1937 ‎‏נפ׳ כ״ז תשרי תרצ״ח‏‎ ‎‏תנצב״ה‏‎","","",""
"du6-4","‎‏פ״ט‏‎ ‎‏זאב בן שמואל זאנוויל הכהן‏‎ ‎‏עלה למרום ביום ל״ג בעמר תרפ״ה‏‎ Wolf Rand geb. 30.5.1892 zu Turka gest. 12.5.1925 zu Hamborn ‎‏תנצב״ה‏‎","","",""
"du6-40","Alfred Grünewald 1878-1937","","",""
"du6-41","‎‏פ״נ‏‎ Artur Burg geb. 20.8.1910 gest. 11.5.1938","","",""
"du6-42","Louis Frankenberg geb. 29.7.65 gest. 21.5.39","","",""
"du6-43","Hier ruht meine geliebte Mutter unsere liebe Schwester Anna Rosenbaum geb. 16. Feb. 1877 gest. 23. Nov. 1939","","",""
"du6-44","Hier ruht uns. geliebter Sohn u. Bruder Willy Reichbart geb 15.1.27, gest. 8.5.48. ‎‏תנצב״ה‏‎","","",""
"du6-45","","","",""
"du6-46","","","",""
"du6-47","","","",""
"du6-48","","","",""
"du6-49","","","",""
