"id","transcription","year","month","day"
"e03-1","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏הלך בדרך תמים‏‎ ‎‏משולם בר יעקב‏‎ ‎‏מת ביום א׳ ד׳ כסלו‏‎ ‎‏תרס״א לפ״ק‏‎ ‎‏תנצב״ה‏‎ Samuel Herz geb. 28. Jan. 1827 gest. 25. Nov. 1900","1900","11","25"
"e03-10","‎‏פ״נ‏‎ Hier ruht unsere liebe Mutter Rosalie Herz geb. Gottschalk geb. 7. Feb. 1850, gest. 17. Dez. 1922.","1922","12","17"
"e03-11","","","",""
"e03-12","","","",""
"e03-13","","","",""
"e03-14","","","",""
"e03-15","","","",""
"e03-16","","","",""
"e03-17","","","",""
"e03-18","","","",""
"e03-19","","","",""
"e03-2","‎‏פ״נ‏‎ ‎‏אשה ישרה ונעימה‏‎ ‎‏הלכה בדרך תמימה‏‎ ‎‏מ׳ רייזכא בת אברהם‏‎ ‎‏אשת משולם בר יעקב‏‎ ‎‏מתה ביום א׳ דר״ח אייר‏‎ ‎‏תרנ״ז לפ״ק‏‎ ‎‏תנצב״ה‏‎ Frau Rosa Herz geb. Wolff geb. zu Glesch 5. April 1823, gest. zu Dormagen 2. Mai 1897.","1897","5","2"
"e03-20","","","",""
"e03-21","","","",""
"e03-22","","","",""
"e03-23","","","",""
"e03-24","","","",""
"e03-25","","","",""
"e03-26","‎‏פ״נ‏‎ ‎‏גאלדכא בת אורי‏‎ ‎‏אשת ר׳ אליעזר ווילנער‏‎ ‎‏נפטרה ו׳ תמוז תרע״ח‏‎ ‎‏גמל׳ חסד אוהבת‏‎ ‎‏אשה צנועה וצדקת‏‎ ‎‏לבעלה עטרת‏‎ ‎‏דרך בניה מאשרת‏‎ ‎‏כבודה בת מלך נוהגת‏‎ ‎‏אמת ושלם רדפת‏‎ Julchen Willner geb. 28. Sept. 1835 in Meiderich gest. 16. Juni 1918 in Dormagen","1918","6","16"
"e03-27","‎‏פ״ט‏‎ ‎‏איש צדיק ישר ותמים‏‎ ‎‏אשר הלך [...]‏‎ ‎‏[...]‏‎ ‎‏אליעזר בר ארי׳ [...]‏‎ ‎‏נפטר בשם טוב ביום‏‎ ‎‏עש״ק כ״ח חודש אב‏‎ ‎‏שנת תרס״ג לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Lazarus Willner geb. [... 1826] gest. [... 1903] R.I.F.","1903","8","21"
"e03-28","‎‏פ״ט‏‎ ‎‏איש תם‏‎ ‎‏אהוב לכל מכיריו‏‎ ‎‏[...]‏‎ ‎‏[...]‏‎ ‎‏קלונימוס בר בנימין‏‎ ‎‏נפטר ביום ה׳ ז׳ אב‏‎ ‎‏ונקבר בכבוד גדול ביום‏‎ ‎‏ח׳ באב תר״ס לפ״ק‏‎ ‎‏תנצבה‏‎ Hier ruht Karl Franken geb. [...] gest. [...] Ruhe in Frieden","1900","8","2"
"e03-29","‎‏פ״נ‏‎ Josef Gottschalk // Rosa Gottschalk geb. 13. Juli 1850 // geb. Franken gest. 10. Februar 1926 // geb. 21. November 1855 // gest. 28. November 1928 Zum Andenken an unseren im Weltkrieg gefallenen Sohn und Bruder Gustav Gottschalk geb. 1. Juni 1885 gefallen 1. Juli 1915 ‎‏תנצב״ה‏‎","1926","2","10"
"e03-3","Hier ruht unser geliebter Sohn u. Bruder Jacob Gans ‎‏יעקב בר יצחק‏‎ geb. 16. Febr. 1885, gest. 29. Febr. 1896. R.I.F.","1896","2","29"
"e03-4","Hier ruht eine Mutter Frau Henriette Gans geb. Herz geb. 23. Okt. 1857 in Dormagen gest. 6. April 1929 zu Heidelberg","1929","4","6"
"e03-5","Hier ruht mein lieber Gatte unser guter Vater Herr Isaac Gans geb. 4. März 1846 zu Emmerich gest. 25. Aug. 1909 zu Dormagen.","1909","8","25"
"e03-6","‎‏פ״נ‏‎ Hier ruht unsere liebe Schwester Therese Willner geb. 12. Nov. 1858, gest. 5. Juli 1914.","1914","7","5"
"e03-7","‎‏פ״נ‏‎ Hier ruht meine liebe Schwester Julie Willner geb. 10. Sept. 1860 gest. 26. Aug. 1932","1932","8","26"
"e03-8","‎‏פ״נ‏‎ Hier ruht unser lieber Onkel Isaak Willner geb. 19. März 1857 gest. 16. Sept. 1938","1938","9","16"
"e03-9","‎‏פ״נ‏‎ Hier ruht mein l. Gatte, der gute Vater seiner Kinder Alex Neuburger geb. 11. Juni 1867 zu Bergheim gest. 6. Juni 1919 zu Dormagen","1919","6","6"
