"id","transcription","year","month","day"
"l07-1","‎‏פ״נ‏‎ ‎‏האיש היקר‏‎ ‎‏ר׳ יעקב ב״ה יחזקאל‏‎ ‎‏שנפטר‏‎ ‎‏י״ד אלול שנת תרכ״ה‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-100","‎‏פ״נ‏‎ ‎‏אשה זקנה‏‎ ‎‏מ׳ גאלדע בת‏‎ ‎‏ר׳ צבי הלוי‏‎ ‎‏נפטרה ט״ז אייר‏‎ ‎‏שנת תרל״ט‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-101","‎‏פ״נ‏‎ ‎‏האשה חנה‏‎ ‎‏בת ר׳ אריה‏‎ ‎‏שהלכה לעולמ׳‏‎ ‎‏כ״ח טבת‏‎ ‎‏שנת תרל״ח‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-102","‎‏פ״נ‏‎ ‎‏הבתולה פייגא הינדא‏‎ ‎‏בת יחזקאל‏‎ ‎‏שנפטרה ביום‏‎ ‎‏י״ט שבט שנת תרל״ו‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-103","‎‏פ״נ‏‎ ‎‏האיש היקר והישיש‏‎ ‎‏ר׳ מאיר ב״ה מרדכי‏‎ ‎‏שנפטר‏‎ ‎‏ביום י״ז טבת‏‎ ‎‏שנת תרל״א‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-104","‎‏פ״נ‏‎ ‎‏ה״ה הישיש‏‎ ‎‏אי״א כהר״ר‏‎ ‎‏צבי הירש‏‎ ‎‏בּ׳ הר״ר יוסף‏‎ ‎‏ושביק חיים‏‎ ‎‏לכל חי זיין‏‎ ‎‏כסליו שנת‏‎ ‎‏לעטרת צבי‏‎ ‎‏ולצפירת‏‎ ‎‏[תפ]ארה‏‎ ‎‏[־־־]‏‎","","",""
"l07-105","‎‏האשה הצנועה‏‎ ‎‏שרה בת מהור״ר‏‎ ‎‏זאב וואלף‏‎ ‎‏ונאספה‏‎ ‎‏אל עמיה‏‎ ‎‏ה׳ ימים לחודש‏‎ ‎‏אדר שנת‏‎ ‎‏תּר״א‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-106","‎‏פ״נ‏‎ ‎‏האיש הרבני היקר מ״ה‏‎ ‎‏אריה ליבּ בּ׳ מהור״ר‏‎ ‎‏יהושע‏‎ ‎‏ונפטר‏‎ ‎‏ר״ח סיון‏‎ ‎‏שנת כּלביא יקום‏‎ ‎‏וכארי יתנשא‏‎ ‎‏לפ״ק‏‎ ‎‏תּנצבּ״ה‏‎","","",""
"l07-107","‎‏פ״נ‏‎ ‎‏האשה החשובה‏‎ ‎‏והצנועה‏‎ ‎‏מרת אסנת בת מ״ר צבי‏‎ ‎‏שנפטרה‏‎ ‎‏ביום א׳ דראש חדש אדר‏‎ ‎‏שנת תקצ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-108","‎‏האשה‏‎ ‎‏הצנועה זלאטא‏‎ ‎‏בת הר״ר רבי‏‎ ‎‏מאיר [..] כהן‏‎ ‎‏ונאספה‏‎ ‎‏אל עמה‏‎ ‎‏ט״ו ימים לחודש‏‎ ‎‏טבת שנת‏‎ ‎‏תקצ״ז‏‎ ‎‏[...]‏‎","","",""
"l07-109","‎‏האיש‏‎ ‎‏היקר והישיש‏‎ ‎‏כהר״ר יהושע זעליג‏‎ ‎‏ב׳ הר״ר יחיאל‏‎ ‎‏הלוי‏‎ ‎‏ונאסף אל עמיו‏‎ ‎‏כ״ז ימים לחודש‏‎ ‎‏טבת שנת‏‎ ‎‏תקצ״ו‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-11","‎‏פ״נ‏‎ ‎‏פרח יפה ונעים‏‎ ‎‏שנקטף באבו‏‎ ‎‏בת שבע שנים היתה‏‎ ‎‏כשעלתה בצל מעונה‏‎ ‎‏הילדה התמימה‏‎ ‎‏מיננא בת ר׳ זונדל‏‎ ‎‏וואולפסאן‏‎ ‎‏נפטרה א׳ ר״ח אדר תרס״ה‏‎ ‎‏תנצבּ״ה‏‎","","",""
"l07-110","‎‏פ״נ‏‎ ‎‏האשה דינה בת מ״ר‏‎ ‎‏רבי יקותיאל אשת‏‎ ‎‏מהור״ר שמר׳ וניפטר׳‏‎ ‎‏ח׳ אדר שני שנת‏‎ ‎‏תקצ״ז לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-111","‎‏פ״נ‏‎ ‎‏האשה היקרה והצנועה‏‎ ‎‏מרת שרה בת הר״ר‏‎ ‎‏זאב וואלף שבקה‏‎ ‎‏חיים לכל חי כ״א‏‎ ‎‏ימים לחודש כסליו‏‎ ‎‏שנת תר״ל‏‎ ‎‏לפרט‏‎ ‎‏ותמת שרה בקרית ווינדאוי‏‎ ‎‏תנצב״ה‏‎ Hier ruht in Frieden Sarah Jacobsohn","","",""
"l07-1117","‎‏פ״נ‏‎ ‎‏האשה הצנוע׳‏‎ ‎‏ה״ה מרת‏‎ ‎‏גיטל‏‎ ‎‏בת ר׳ יהודה‏‎ ‎‏ליב הלוי‏‎ ‎‏ונפטרה‏‎ ‎‏כ״ד ניסן‏‎ ‎‏שנת תרט״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-112","‎‏פ״נ‏‎ ‎‏אמנו היקרה‏‎ ‎‏ביילה בת ר׳ שלום‏‎ Hier ruhet in Frieden unsere teuere Mutter Beile Hirschman. gest. im 62ten Lebens jahre","","",""
"l07-113","‎‏פּ״נ‏‎ ‎‏הבּ(ח)ור שלום בּ״ר שמואל‏‎ ‎‏שטערנבּערג‏‎ ‎‏שנפטר בּן עשרים שנה‏‎ ‎‏בּיום כ״ו בּחדש סיון בּשנת תּרל״ט‏‎ ‎‏תּנצבּ״ה‏‎ Hier ruht in Frieden unser Unvergesslicher Sohn Scholem Samuel Sternberg Gest. 26 Tage im Siwen 5639 alt 20 Jahr","","",""
"l07-114","‎‏פ״נ‏‎ ‎‏האיש העניו ׃ אוהב תושיה‏‎ ‎‏וכל ימיו הקריב בעד‏‎ ‎‏לומדי התורה‏‎ ‎‏ובניו הדריך בתורה‏‎ ‎‏איש ירא אלקים באמת‏‎ ‎‏מ״ה ר׳ אפרים‏‎ ‎‏ב״ר יהודא הלוי‏‎ ‎‏אשר הלך לעולמו‏‎ ‎‏[־־־]‏‎","","",""
"l07-115","‎‏בקבר‏‎ ‎‏הזה מצאה מנוח‏‎ ‎‏האשה היקרה‏‎ ‎‏מרת גאלדא‏‎ ‎‏בת ר׳ מרדכי‏‎ ‎‏אשת ר׳ יעקב‏‎ ‎‏אלעקסאנדראוו‏‎ ‎‏אשר חיתה בבטחון‏‎ ‎‏עם ד׳ ׃ המות חטפה‏‎ ‎‏בת נ״א שנים‏‎ ‎‏ביום ב׳ לחודש כסליו‏‎ ‎‏שנת תרכ״ה‏‎ ‎‏תהא נפשה צרורה בצרור החיים‏‎","","",""
"l07-116","‎‏פ״נ‏‎ ‎‏האשה הצנועה‏‎ ‎‏ועקרת הבית‏‎ ‎‏אשר כפה פרשה לעני‏‎ ‎‏מרת פראדעל‏‎ ‎‏בת מ״ר אריה‏‎ ‎‏שנפטרה‏‎ ‎‏כ״ז אדר א׳ שנת תר״ל‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-117","‎‏פ״נ‏‎ ‎‏האיש היקר והישיש‏‎ ‎‏ר׳ צבי הירש ב״ה משה‏‎ ‎‏שנפטר‏‎ ‎‏ביום א׳ דראש השנה‏‎ ‎‏שנת תרכ״ו‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-118","‎‏פ״נ‏‎ ‎‏איש אמונים גומל חסדים‏‎ ‎‏ר׳ יוסף ב׳ הר״ר יצחק‏‎ ‎‏והלך לעולמו בשם טוב‏‎ ‎‏כ״ז מנחם אב שנת תרכ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-119","‎‏פ״נ‏‎ ‎‏האשה הצנועה‏‎ ‎‏והח[שו]בה‏‎ ‎‏אשר כפה פ[ר]שה לעני‏‎ ‎‏זאת ? הציבו מ[צבה]? בניה‏‎ ‎‏הינדע בת ר׳ אלעזר‏‎ ‎‏והלכה לעולמה בת ל״ו שנים‏‎ ‎‏ה׳ תמוז שנת תרכ״ג לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-121","‎‏[־־־]‏‎ ‎‏תהא‏‎ ‎‏נפשו צרור׳‏‎ ‎‏בצרור החיי׳‏‎","","",""
"l07-122","‎‏[־־־]‏‎ ‎‏ז״ל ׃ ונ[פט..]‏‎ ‎‏ש׳ ׃ אלה אזכרה‏‎ ‎‏ונפשי עלי‏‎ ‎‏אשפכה‏‎ ‎‏לפ״ק‏‎ :‏‎","","",""
"l07-123","‎‏ציון‏‎ ‎‏לנפש איש אמנה מה״ר‏‎ ‎‏אברהם [..] ר׳ שימעון‏‎ ‎‏סג״ל ז״ל נפ׳ ה׳ שבט שנת‏‎ ‎‏תק״צ תנצר׳ [ב]גן עדן‏‎ ‎‏לפ״ק‏‎","","",""
"l07-124","‎‏[פ״נ]‏‎ ‎‏האיש היקר והחשוב הר״ר‏‎ ‎‏שמואל ב׳ ה׳ יצחק ז״ל הלך‏‎ ‎‏לעולמו יו״ד אייר שנת וימת‏‎ ‎‏שמואל ויקבר‏‎ ‎‏ברמה ׃ תּנצב״ה‏‎ ‎‏לפ״ק‏‎","","",""
"l07-125","‎‏פ״נ‏‎ ‎‏האשה הצנועה והחשובה מרת‏‎ ‎‏רי[... בת כ]״ה [י]עקב כ״צ הלכה‏‎ ‎‏לעו[למה...] שנת‏‎ ‎‏תנוח [...] צדקתה [...]‏‎ ‎‏לפ״ק‏‎ ‎‏[...]‏‎","","",""
"l07-126","‎‏פ״נ‏‎ ‎‏אשת נעורים‏‎ ‎‏מרת מלכה‏‎ ‎‏בת‏‎ ‎‏ר׳ יהושע זעליג‏‎ ‎‏הלוי‏‎ ‎‏שנפטרה‏‎ ‎‏ביום י״א אייר‏‎ ‎‏שנת תקצ״ג לפ״ק‏‎ ‎‏[תנצב״ה‏‎]‏‎","","",""
"l07-127","‎‏פ״נ‏‎ ‎‏האיש היקר‏‎ ‎‏והישיש‏‎ ‎‏כהר״ר שלום‏‎ ‎‏ב׳ הר״ר זאב‏‎ ‎‏ושבק חיים‏‎ ‎‏לכל חי‏‎ ‎‏כ״ד אייר‏‎ ‎‏שנת‏‎ ‎‏ודובר שלום‏‎ ‎‏לכל זרעו‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-128","‎‏פ״נ‏‎ ‎‏האשה הצנועה‏‎ ‎‏ועקרת הבית‏‎ ‎‏[א]שר פרשה לעני‏‎ ‎‏[כפ]יה ש[ל]ח׳ לאביון‏‎ ‎‏[ידי]ה‏‎ ‎‏מ[ר] לאה בת ר׳‏‎ ‎‏אהרן הכ[ה]ן‏‎ ‎‏ונפטרה‏‎ ‎‏ט״ז מנחם אב‏‎ ‎‏שנת‏‎ ‎‏שמה קברתי את‏‎ ‎‏לאה לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
"l07-129","‎‏פ״נ‏‎ ‎‏האשה הצנועה‏‎ ‎‏אשר כפה פרשה לעני‏‎ ‎‏וידיה שלחה לאביון‏‎ ‎‏קילא בת ר׳ יהוד׳ הכהן‏‎ ‎‏והלכה לעול[מה]‏‎ ‎‏ט׳ שבט שנ[ת תר]נ״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎","","",""
