"id","transcription","year","month","day"
"c03-10","‎‏פ״נ‏‎ ‎‏איש אשר נאה‏‎ ‎‏לספר עליו תהילה‏‎ ‎‏באמונה נהג הקהל‏‎ ‎‏הרב יהודא ליב בר‏‎ ‎‏שלמה ביום א׳ ט׳‏‎ ‎‏אייר ת׳[...] הלך‏‎ ‎‏לעולמו תנצב״ה‏‎","","",""
"c03-11","‎‏יו׳ א׳ ג׳ כסליו תק״ט ל׳‏‎ ‎‏פ״נ‏‎ ‎‏איש הישר בנדיבים‏‎ ‎‏הול׳ כל ימיו בדרך‏‎ ‎‏טובים צדיק וישר‏‎ ‎‏אל מצות ה׳ רץ כארי‏‎ ‎‏ישר ומתורת ה׳ לא‏‎ ‎‏סר ה״ה התורני הר״ר‏‎ ‎‏ישראל ליב ב״ה‏‎ ‎‏איצק ז״ל תנצב״ה‏‎","1748","11","24"
"c03-12","‎‏פ״נ יום‏‎ ‎‏ה׳ ב׳ ר״ח חשון‏‎ ‎‏תק״ח ל׳ היקר כ׳‏‎ ‎‏נפתלי בר דוד‏‎ ‎‏ז״ל ה״ה מדרמויל‏‎ ‎‏תנצב״ה‏‎","1747","10","5"
"c03-13","‎‏פ״נ‏‎ ‎‏הילד משה יקיר‏‎ ‎‏בן כמר יצחק כ״צ‏‎ ‎‏הלך לעולמו יום‏‎ ‎‏ד׳ י׳ אב תס״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎","1709","7","17"
"c03-2","‎‏נ׳ בש״ק ונ׳ י״א כ״ד א״ש‏‎ ‎‏איש ישר וכשר‏‎ ‎‏כל מעשי׳ היו ביושר‏‎ ‎‏ה״ה הנעלה כ׳ הרש ז״׳ל‏‎ ‎‏ב״ה עוזר ז״ל מד״מ‏‎ ‎‏תנצב״ה‏‎","","",""
"c03-3","‎‏יום ג׳ ו׳ סיון תפ״ה לפ״ק פ״נ איש‏‎ ‎‏נדיב הלך‏‎ ‎‏בתמים מעש׳‏‎ ‎‏יו היו באמונה‏‎ ‎‏שלמים אכל מיגיע כפו‏‎ ‎‏עמד בצדקתו עד אסופו‏‎ ‎‏בהיותו על אדמתו בי״י היה‏‎ ‎‏מבטחתו ה״ה כ׳ יחזקיהו‏‎ ‎‏בנימן ב׳ ישראל ז״ל תנצב״ה‏‎","1725","5","22"
"c03-4","","","",""
"c03-5","‎‏פה טמונה‏‎ ‎‏אשה חשובה והגונה‏‎ ‎‏צנועה וחסודה ׃ לעניים‏‎ ‎‏שלחה ידה ׃ ובכשרות‏‎ ‎‏הלכה מעודה ׃ מרת‏‎ ‎‏טריינלה בת חנוך זצ״ל‏‎ ‎‏שהלכה לעולמה יום ג׳‏‎ ‎‏י״א תשרי תמ״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎","1685","10","9"
"c03-6","‎‏פ״ט‏‎ ‎‏האשה היקרה אשר‏‎ ‎‏היתה במצוותיה מאוד‏‎ ‎‏נזהרה מרת פיגלה‏‎ ‎‏בת כמר חנוך זצ״ל‏‎ ‎‏שהלכה לעולמה יום‏‎ ‎‏ד׳ ך״ז אדר תל״ג ל״ק‏‎ ‎‏תנצב״ה‏‎","1673","3","15"
"c03-7","‎‏יום שבת קדש ט״ז‏‎ ‎‏פ״ט‏‎ ‎‏כסליו תפ״ה ל׳ ׃‏‎ ‎‏האשה וחשוב׳‏‎ ‎‏הגונה היקרה‏‎ ‎‏והישרה מרת‏‎ ‎‏אסתר בת כמר‏‎ ‎‏אהרן יונתן של‏‎ ‎‏מה ז״ל תנצב״ה‏‎","1724","12","2"
"c03-8","‎‏יום ב׳ י׳ג׳ כיסליו תצ״ג ל׳‏‎ ‎‏פ״נ‏‎ ‎‏איש ישר בנדיבים‏‎ ‎‏אשר הלך בדרך טובים‏‎ ‎‏מעשיו היו באמונה‏‎ ‎‏שלמים אכל מיגיע כפו‏‎ ‎‏עמד בצדקת עד סופו‏‎ ‎‏ה״ה כ׳ מאיר ב״ה משה‏‎ ‎‏ז״ל תנצב״ה‏‎","1792","12","1"
"c03-9","‎‏ביו׳ ב׳ דסוכת תקט״ו לפ״ק‏‎ ‎‏פ״נ‏‎ ‎‏והלך לעולמו‏‎ ‎‏האיש ישר וכשר‏‎ ‎‏וירא אלקים כ׳‏‎ ‎‏זלמן בן כמר‏‎ ‎‏מאיר ז״ל מד״מ‏‎ ‎‏תנצב״ה‏‎","1854","10","2"
