"id","transcription","year","month","day"
"l08-1","‎‏פ״נ‏‎ ‎‏הבחור אבא הילל‏‎ ‎‏ב״ר אברהם צבי ׃‏‎ ‎‏נפטר כ״א בחשון‏‎ ‎‏תרמ״ט‏‎ ‎‏תנצב״ה‏‎","1888","10","26"
"l08-10","‎‏פ״נ‏‎ ‎‏ה׳ פריידא א׳ כ׳‏‎ ‎‏ר׳ אברהם‏‎ ‎‏יעקב ונפטר‏‎ ‎‏ממחרת יום‏‎ ‎‏כפור שנת‏‎ ‎‏תר״נ‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎","1889","10","6"
"l08-11","‎‏פ״נ‏‎ ‎‏ה׳ חנה ב״ר חיים‏‎ ‎‏נפטרה ה׳ אדר‏‎ ‎‏תרמ״ט‏‎ ‎‏תנצב״ה‏‎","1889","2","6"
"l08-12","‎‏פ״נ‏‎ ‎‏בנימין בינש בן‏‎ ‎‏ר׳ זאב הירשמאן‏‎ ‎‏כ״ב טבת תרנ״ו‏‎ ‎‏תנצב״ה‏‎","1896","1","12"
"l08-13","‎‏פ״נ‏‎ ‎‏אבינו היקר‏‎ ‎‏ר׳ שמעון ב״ר דוד‏‎ ‎‏שבק חיים לכל חי‏‎ ‎‏ערב יום כפור‏‎ ‎‏שנת תרנ״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎","1895","9","27"
"l08-14","‎‏פ״נ‏‎ ‎‏איש י״א מו״ה‏‎ ‎‏בנימין ב״ר יוסף‏‎ ‎‏הכּהן ונפטר‏‎ ‎‏כ״א אלול‏‎ ‎‏שנת תרנ״ה‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎","1895","9","10"
"l08-15","‎‏ציון לנפש‏‎ ‎‏היקר כמ׳ חיים‏‎ ‎‏ב״ר אריה ונפטר‏‎ ‎‏י״א לחדש אי(י)ר‏‎ ‎‏שנת תרנ״ז‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה‏‎","1897","5","13"
"l08-16","‎‏פ״נ ‏‎ ‎‏ר׳ יעקב‏‎ ‎‏ב״ר אליהו‏‎ ‎‏צנאימער‏‎ ‎‏גוע י׳ אדר ב׳‏‎ ‎‏ה׳תרנ״ז‏‎ ‎‏בש׳ נ״ז‏‎ ‎‏לימי חייו‏‎ ‎‏תנצב״ה‏‎","1897","3","14"
"l08-17","‎‏פ״נ‏‎ ‎‏הילדה זלאטא ב׳ הר״ר‏‎ ‎‏ברוך יאקאבזאהן ונפ׳‏‎ ‎‏מוצ׳ יו״כּ תרח״ם לפ״ק‏‎ ‎‏תנצב״ה‏‎","1887","9","28"
"l08-18","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏ה[...] מ׳ יהושע‏‎ ‎‏בר שמואל‏‎ ‎‏וואולפשאן‏‎ ‎‏נפטר בן ששים‏‎ ‎‏ושמונה שנים‏‎ ‎‏כ״ד ניסן שנת תר״ס‏‎ ‎‏תנצב״ה‏‎","1900","4","23"
"l08-19","","","",""
"l08-2","‎‏פ״נ‏‎ ‎‏הצנועה וישרה‏‎ ‎‏מרת חנה בת ר׳‏‎ ‎‏מרדכי מתה י״ד‏‎ ‎‏אדר תרנ״ג לפ״ק‏‎ ‎‏ובשנת תרנ״ד כ״א‏‎ ‎‏אדר מתה נכדתה‏‎ ‎‏חיה בת ר׳ אברהם‏‎ ‎‏תנצב״ה‏‎","1893","3","2"
"l08-20","‎‏פ״נ‏‎ ‎‏אי״א ר׳ ישעיהו‏‎ ‎‏ב״ר דוד הכּהן‏‎ ‎‏זצ״ל שנפטר‏‎ ‎‏י״א בחודש סיון‏‎ ‎‏שנת תּרס״א‏‎ ‎‏תנצב״ה‏‎","1901","5","29"
"l08-21","‎‏[פ״נ]‏‎ ‎‏איש תם ויש‏‎ ‎‏ר ר׳ אליעזר ב‏‎ ‎‏ר כ׳ ראובן נא‏‎ ‎‏סף אל עמיו ב‏‎ ‎‏שלום יום ז׳ ת‏‎ ‎‏מוז תרנ״ט‏‎ ‎‏[תנצב״ה]‏‎","1899","6","15"
"l08-22","‎‏פ״נ‏‎ ‎‏אשת חיל אשה‏‎ ‎‏צנועה ותפארת‏‎ ‎‏בניה אשה יראת‏‎ ‎‏ה׳ וחוננת דלים‏‎ ‎‏מרת לאה‏‎ ‎‏בת מ״ר זאב‏‎ ‎‏מתה במבחר‏‎ ‎‏שנותיה י״ב אייר‏‎ ‎‏שנת תר״ס לפ״ק‏‎ ‎‏תנצב״ה‏‎","1900","5","11"
"l08-23","‎‏פ״נ‏‎ ‎‏אשה חשובה ויקר׳‏‎ ‎‏עט׳ ותיפ׳ בניה ובנותה‏‎ ‎‏מרת שיינע בת‏‎ ‎‏מ״ר אליהו הכהן‏‎ ‎‏מתה במ׳ שנו׳‏‎ ‎‏ביום ו׳ עש״ק מצרע‏‎ ‎‏הוא יום ז׳ לח׳ ניסן‏‎ ‎‏שנת תר״ס לפ״ק‏‎ ‎‏תנצב״ה‏‎","1900","4","6"
"l08-24","‎‏פ״נ‏‎ ‎‏האשה הצנועה מר׳‏‎ ‎‏פייגע בת ר׳ יצחק‏‎ ‎‏נולדה בש׳ תרי״ד ושבה‏‎ ‎‏נשמתה אל יוצרה‏‎ ‎‏י״א טבת ה׳תר״ס תנצב״ה‏‎","1899","12","13"
"l08-25","‎‏פ״נ‏‎ ‎‏אשת חיל עק׳ ב׳‏‎ ‎‏וחוננת דלים‏‎ ‎‏מרת עטיל‏‎ ‎‏פייגע בת מ״ר‏‎ ‎‏משה הכהן‏‎ ‎‏מתה במיבחר‏‎ ‎‏שנותיה ביום כ״ט‏‎ ‎‏לחדש סיוון ויבך‏‎ ‎‏אחריה בניה‏‎ ‎‏וכל מכיריה‏‎ ‎‏בשנת תר״נ לפ״ק‏‎ ‎‏תנצב״ה‏‎","1890","6","17"
"l08-26","","","",""
"l08-27","‎‏פ״נ‏‎ ‎‏האשה ליבא‏‎ ‎‏ב״ר זאב ונפטרה‏‎ ‎‏ד׳ כסליו שנת‏‎ ‎‏תרמ״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎","1888","11","8"
"l08-28","‎‏פ״נ‏‎ ‎‏אבנו היקר והנכבד‏‎ ‎‏מו״ה אברהם יעקב‏‎ ‎‏ב״ר דוב ז״ל‏‎ ‎‏נפטר ט׳ לחד׳ טבת‏‎ ‎‏שנת תר״ס לפ״ק‏‎","1899","12","11"
"l08-29","‎‏פ״נ‏‎ ‎‏האשה נחמה‏‎ ‎‏בת מ״ה משה‏‎ ‎‏ונפטר׳ כ״ז אדר‏‎ ‎‏שני שנת תר״ל‏‎ ‎‏לפ״ק תנצב״ה‏‎","1870","3","30"
"l08-3","‎‏פ״נ‏‎ ‎‏האשה עטל‏‎ ‎‏בת ה׳ צבי ונפט׳‏‎ ‎‏י״ז שבט תר״ל‏‎ ‎‏תנצב״ה‏‎","1870","1","19"
"l08-30","‎‏פ״נ‏‎ ‎‏האשה היקרה הגבירה‏‎ ‎‏המהוללה אשת חיל עטרת‏‎ ‎‏בעלה ותפארת בניה,‏‎ ‎‏פראדא מונא‏‎ ‎‏בת ר׳ שמואל הירשוואלד‏‎ ‎‏אשת ר׳ משה הירשפעלד‏‎ ‎‏מתה בחצי ימיה, נולדה‏‎ ‎‏בשנת תר״ד ונפטרה כ״ה‏‎ ‎‏כסליו שנת תרנ״ח לפ״ק‏‎ ‎‏תהי נפשה צרורה בצרור החיים‏‎","1897","12","20"
"l08-31","‎‏ציון לנפש חיה‏‎ ‎‏האיש הנכבד והיקר‏‎ ‎‏הולך#״0 תּמים‏‎ ‎‏מ״ר יהושע זעליג‏‎ ‎‏בּ׳ מ׳ בּנציון שאץ‏‎ ‎‏והלך לעולמו‏‎ ‎‏בחמשים ושמונה שנים‏‎ ‎‏לימי חיו ונפטר‏‎ ‎‏כ״ב אדר שנת תרנ״ו‏‎ ‎‏תּנצב״ה‏‎","1896","3","7"
"l08-32","‎‏ציון לנפש חיה‏‎ ‎‏האשה היקר‏‎ ‎‏ה מ׳ טעמע בּ‏‎ ‎‏ת אלקסנדר ו‏‎ ‎‏נפטרה ז׳ לחד‏‎ ‎‏ש ניסן שנת תר‏‎ ‎‏נ״ד לפ״ק תּנצבּ״ה‏‎","1894","4","13"
