"id","transcription","year","month","day"
"e06-1","","","",""
"e06-10","‎‏פ״נ‏‎ ‎‏אשת חיל‏‎ ‎‏עטרת הבית‏‎ ‎‏פעסכה בת יצחק‏‎ ‎‏מת׳ ביום י״ז ניסן‏‎ ‎‏שנת תרפ״ח לפ״ק‏‎ ‎‏תנצב״ה‏‎ Frau M. Lebenstein Bertha geb. Gonsenheimer 1868-1928","1928","4","7"
"e06-11","‎‏פ״נ‏‎ ‎‏איש ישר ונאמן‏‎ ‎‏לימע בר גרשם‏‎ ‎‏מת ביום ב׳ ניסן‏‎ ‎‏תרע״ה לפ״ק‏‎ ‎‏תנצב״ה ׃‏‎ Hier ruht Leopold Lebenstein geb. 6. Mai 1863 gest. 17. März 1915","1915","3","17"
"e06-12","","","",""
"e06-13","","","",""
"e06-14","‎‏פ״נ‏‎ ‎‏אשת חיל תפארת בעלה‏‎ ‎‏ובניה תמימה וישרה‏‎ ‎‏ונעימה במעשיה לעני‏‎ ‎‏ולאביון פרשה כפיה‏‎ ‎‏לגמול חסד ואמת כל ימיה‏‎ ‎‏ה״ה מרת אליג ב״ת! מרדכי‏‎ ‎‏הכהן‏‎ ‎‏אשת מנחם ב״ר ברוך מגעלדערן‏‎ ‎‏נפטרה ביום א׳ כ״ב סיון ונקבר‏‎ ‎‏ביום ג׳ כ״ד סיון תרי״ד‏‎ ‎‏תנצב״ה‏‎ Frau Caroline Francken geborene Marx geboren in Weissweiler im März 1801 gestorben am 18. Juni 1854.","1854","6","18"
"e06-15","‎‏פ״נ‏‎ ‎‏מנחם מענדלי בן יוסף‏‎ ‎‏מגעלדרן נפטר בשם‏‎ ‎‏טוב יום א׳ ה׳ מרחשון‏‎ ‎‏בן ארבעה וארבעים‏‎ ‎‏שנה ונקבר ביום‏‎ ‎‏ב׳ ו׳ מרחשון תק״צ‏‎ ‎‏לפ״ק‏‎ ‎‏תנצב״ה בגן עדן‏‎ ‎‏אמן‏‎","1829","11","1"
"e06-16","","","",""
"e06-17","","","",""
"e06-18","","","",""
"e06-19","","","",""
"e06-2","‎‏פ״ט‏‎ ‎‏טוב וישר‏‎ ‎‏אברהם בר‏‎ ‎‏יעקב הלוי‏‎ ‎‏נפטר ונגבר!‏‎ ‎‏יום א׳ ח׳ כסלו‏‎ ‎‏השנת‏‎ ‎‏תקצ״ב לפ״ק‏‎ ‎‏תנצב״ה‏‎","1831","11","13"
"e06-20","","","",""
"e06-21","","","",""
"e06-22","","","",""
"e06-23","","","",""
"e06-24","","","",""
"e06-25","","","",""
"e06-26","","","",""
"e06-3","","","",""
"e06-4","‎‏פ״נ‏‎ ‎‏הילד׳ רכה‏‎ ‎‏רייכיל בת מאיר‏‎ ‎‏מתה ביום ז׳ כסלו‏‎ ‎‏תרנ״ה לפ״ק‏‎ ‎‏תנצב״ה‏‎ Ricka Lebenstein geb. 18. Juni 1890, gest. 5. Decbr. 1894.","1894","12","5"
"e06-5","‎‏פ״נ‏‎ ‎‏אשת חיל‏‎ ‎‏האשה ה[...]‏‎ ‎‏והיקרה מר[ת ...] בת‏‎ ‎‏ר׳ יצחק ב[...] ביום‏‎ ‎‏כ״ח כסלו [...]‏‎ ‎‏תנצב״ה‏‎ [...] [...]nstein ...","","",""
"e06-6","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏[...] פעל טוב‏‎ ‎‏[...]‏‎ ‎‏.פ[...]‏‎ ‎‏מ[...]‏‎ ‎‏א[...]‏‎ ‎‏[...]‏‎","","",""
"e06-7","‎‏פ״נ‏‎ ‎‏אשת חיל‏‎ ‎‏ה״ה אשה יראת אלהים‏‎ ‎‏ופעלת טוב כל ימיה‏‎ ‎‏מרת פרומיט בת מאיר הכהן‏‎ ‎‏אשת גרשון‏‎ ‎‏מתה בזקנה ושיבה טובה‏‎ ‎‏ביום [...] תרנ״ט לפ״ק‏‎ ‎‏תנצב״ה‏‎ ...","1898","10","10"
"e06-8","Frieden mit ihrer Asche","","",""
"e06-9","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏ירא אלהים כל ימיו‏‎ ‎‏מאיר בן גרשם‏‎ ‎‏מת ביום ו׳ אייר‏‎ ‎‏שנת תרצ״א לפ״ק‏‎ ‎‏תנצב״ה‏‎ Moritz Lebenstein 1859-1931","1931","4","23"
