"id","transcription","year","month","day"
"e20-1","Isidor Rath geb. 1854 1936 gest. Julie Rath geborene Wolf geb. 1858 1938 gest.","1936","10","10"
"e20-10","","","",""
"e20-11","‎‏פ״נ‏‎ ‎‏איש תם וישר‏‎ ‎‏ר׳ שמואל בר מאיר‏‎ ‎‏מתה! ביום כ״ו תמוז‏‎ ‎‏תרפ״ב ׃ תנצב״ה‏‎ Hier ruht Samuel Münz * 27.12.1839 - 22.7.1922","1922","7","22"
"e20-12","Hier ruht unsere liebe Mutter und Grossmutter Jeanette Lambertz geb. Levy geb. 4. März 1842 gest. 31. März 1921","1921","3","31"
"e20-13","","","",""
"e20-14","‎‏לזכרון‏‎ Siegmund Winter ‎‏שמעון בר אליעזר‏‎ 22.1.1864 - 11.3.1943 Henriette Winter ‎‏הנריטה בת גבריל‏‎ 28.1.1869 - 10.9.1926 Carola Winter ‎‏קרולה בת שמעון‏‎ 30.4.1899 - 15.4.1944 ‎‏תנצב״ה‏‎","1926","9","10"
"e20-15","‎‏מצבה זו הוקמה‏‎ ‎‏בכאב ובאהבה‏‎ ‎‏לזכר‏‎ ‎‏מנחם בר אליעזר‏‎ Emil Winter 18.1.1877 - 16.11.1939 ‎‏נ׳ בשבט תרל״ח‏‎ ‎‏נ׳ בחשון הת״ש‏‎ ‎‏תנצב״ה‏‎","1939","11","16"
"e20-16","Hier ruht mein lieber Vater Nathan Winter geb. 21. Juni 1828, gest. 18. April 1909.","1909","4","18"
"e20-17","Sibylla Rath geb. Goldschmidt 17.2.1846 - 21.3.1916 Abraham Rath 20.4.1846 - 28.7.1929 ‎‏זכר צדיק לברכה‏‎","1916","3","21"
"e20-18","Hier ruht Frau Helene Kramer geb. Haussmann geb. 23. Sept. 1819, gest. 13. Aug. 1915.","1915","8","13"
"e20-19","","","",""
"e20-2","","","",""
"e20-20","","","",""
"e20-21","Caroline Rath geb: Kaufmann 1.7.1841 - 24.4.1913 Salomon Rath 28.12.1835 - 27.12.1913 ‎‏ימי שנותינו היו שבעים‏‎ ‎‏שנה ורהבם עמל ואון‏‎","1913","4","24"
"e20-22","","","",""
"e20-23","Frau // Emanuel Levy // Emanuel Levy Mathilde geb. Leyser // 1861-1938 1859-1935 //","1935","10","10"
"e20-24","‎‏פ״נ‏‎ ‎‏האשה החשובה היקרה‏‎ ‎‏מרת‏‎ ‎‏שינכא בת שלמה הלוי‏‎ ‎‏אשת יוסף בר יהודה‏‎ ‎‏מתה י״א תמוז תרנ״א לפ״ק‏‎ ‎‏תנצב״ה‏‎ Frau Jeanette Levy geb. Zanders geb. 4. Oct. 1826, gest. zu Grefrath den 17. Juli 1891.","1891","7","17"
"e20-25","","","",""
"e20-26","‎‏פ״נ‏‎ ‎‏אשה ישרה וצנועה‏‎ ‎‏הלכה בדרך תמימה‏‎ ‎‏עשתה צדקה כל ימיה‏‎ ‎‏[...]‏‎ ‎‏ה״ה מרת פסלה בת דוד‏‎ ‎‏אשת [...]‏‎ ‎‏נפטרה ביום [...]‏‎ ‎‏תרמ״א לפ״ק‏‎ ‎‏תנצב״ה‏‎","1881","6","10"
"e20-27","‎‏פ״נ‏‎ ‎‏איש צדיק וישר בנדיבים‏‎ ‎‏הלך תמיד דרך טובים‏‎ ‎‏דבק נפשו באלהים חיים‏‎ ‎‏וכל מעשיו היו לשם שמים‏‎ ‎‏ה״ה יוסף בר הח׳ יצחק‏‎ ‎‏נפטר ביום ג׳ ז׳ מרחשון‏‎ ‎‏תרל״ד לפ״ק‏‎ ‎‏תנצב״ה ׃‏‎","1873","10","28"
"e20-28","‎‏פ״נ‏‎ ‎‏אשה צנועה בכל דרכיה‏‎ ‎‏ישרה ותמימה במעשיה‏‎ ‎‏דרשה טוב בעלה כל ימיה‏‎ ‎‏והדריכה למישרים את בניה‏‎ ‎‏ה״ה מרת שרה בת בנימן הכהן‏‎ ‎‏אשת יוסף בר ח״ר יצחק‏‎ ‎‏נפטרה ביום כ״ג אלול‏‎ ‎‏תרכ״ו לפ״ק‏‎ ‎‏תנצב״ה‏‎","1866","9","4"
"e20-29","Meiner lieben Frau unseren guten Mutter Amalie Willner geb. Linz 1865-1933.","1933","10","10"
"e20-3","Familie Moritz Lambertz","","",""
"e20-30","Hier ruht mein lieber Gatte unser guter Vater Jakob Willner * 1.4.1875 † 17.12.1926","1926","12","17"
"e20-31","Hier ruht m. liebe Gattin u. Mutter Jette Frank geb. Schuster 1875-1923","1923","10","10"
"e20-32","‎‏פ״נ‏‎ ‎‏תנצב״ה‏‎ ‎‏האשה החשובה והיקרה‏‎ ‎‏עטרת בעלה לאביונים השענה‏‎ ‎‏יש שכר לפעולתה‏‎ Hier ruht Frau Sally Levy Fanny geb. Willner geb. 24. April 1860, gest. 20. Juni 1919.","1919","6","20"
"e20-33","‎‏ש#״4ר#״4ה בת אבר#״4ה#״4ם‏‎ ‎‏הלוי‏‎ Hier ruht unsere liebe Mutter Frau Michael Goldschmidt Sara geb. Sauer geboren am 21. März 1843 gestorben am 12. Juli 1918","1918","7","12"
"e20-34","","","",""
"e20-35","","","",""
"e20-36","‎‏פ״נ‏‎ Helene Willner geb. Seelmann gest. 9. Mai 1906 im 82. Lebensjahre","1906","5","9"
