"id","transcription","year","month","day"
"sb5-1","‎‏פ״נ‏‎ Herbert Schwalbe ‎‏תנצב״ה‏‎","","",""
"sb5-10","‎‏פ״נ‏‎ Meyer ‎‏תנצב״ה‏‎","","",""
"sb5-100","‎‏פ״נ‏‎ Daniel August 1846 - 1891 ‎‏תנצב״ה‏‎","1891","10","10"
"sb5-101","‎‏פ״נ‏‎ Bernheim ‎‏תנצב״ה‏‎","","",""
"sb5-102","","","",""
"sb5-11","‎‏פ״נ‏‎ Karl Mayer 1888 - 1935 ‎‏תנצב״ה‏‎","1935","10","10"
"sb5-12","‎‏פ״נ‏‎ Natalie Wolf 1888 - 1933 ‎‏תנצב״ה‏‎","1933","10","10"
"sb5-13","‎‏פ״נ‏‎ Siegfried Mendel 1887 - 1935 ‎‏תנצב״ה‏‎","1935","10","10"
"sb5-14","","","",""
"sb5-15","‎‏פ״נ‏‎ Hoffmann ‎‏תנצב״ה‏‎ ‎‏פ״נ‏‎","","",""
"sb5-16","‎‏פ״נ‏‎ Paula Mayer 1872 - 1944 ‎‏תנצב״ה‏‎","1944","10","10"
"sb5-17","‎‏פ״נ‏‎ Babette Weis 1852 - 1926 ‎‏תנצב״ה‏‎","1926","10","10"
"sb5-18","‎‏פ״נ‏‎ Henriette Löb 1836 - 1915 ‎‏תנצב״ה‏‎","1915","10","10"
"sb5-19","‎‏פ״נ‏‎ Johanna Deutsch 1844 - 1922 ‎‏תנצב״ה‏‎","1922","10","10"
"sb5-2","‎‏פ״נ‏‎ Else Mann ‎‏תנצב״ה‏‎","","",""
"sb5-20","David Herold 1878 - 1917 Fanny Herold geb. Haas 1879 - 1964","1917","10","10"
"sb5-21","‎‏פ״נ‏‎ Mayer ‎‏תנצב״ה‏‎","","",""
"sb5-22","‎‏פ״נ‏‎ Ernst Winter 1895 - ‎‏תנצב״ה‏‎","1915","10","10"
"sb5-23","‎‏פ״נ‏‎ Simon ‎‏תנצב״ה‏‎","","",""
"sb5-24","‎‏פ״נ‏‎ David 1878 - 1928 ‎‏תנצב״ה‏‎","","",""
"sb5-25","‎‏פ״נ‏‎ Johanna Levy 1884 - 1913 ‎‏תנצב״ה‏‎","1913","10","10"
"sb5-26","‎‏פ״נ‏‎ Ludwig Levy 1900 - 1910 ‎‏תנצב״ה‏‎","1910","10","10"
"sb5-27","‎‏פ״נ‏‎ Fanny Rubel 1844 - 1912 ‎‏תנצב״ה‏‎","1912","10","10"
"sb5-28","‎‏פ״נ‏‎ Johanette Mooos 1895 - 1915 ‎‏תנצב״ה‏‎","1915","10","10"
"sb5-29","‎‏פ״נ‏‎ Jakob Moos 1850 - 1935 ‎‏תנצב״ה‏‎","1935","10","10"
"sb5-3","‎‏פ״נ‏‎ Herbert Voss 1913 - 1924 ‎‏תנצב״ה‏‎","1924","10","10"
"sb5-30","","","",""
"sb5-31","","","",""
"sb5-32","","","",""
"sb5-33","","","",""
"sb5-34","","","",""
"sb5-35","","","",""
"sb5-36","","","",""
"sb5-37","","","",""
"sb5-38","","","",""
"sb5-39","","","",""
"sb5-4","","","",""
"sb5-40","","","",""
"sb5-41","","","",""
"sb5-42","","","",""
"sb5-43","","","",""
"sb5-44","","","",""
"sb5-45","","","",""
"sb5-46","‎‏פ״נ‏‎ Leopold Cahn 1867 - 1908 ‎‏תנצב״ה‏‎","1908","10","10"
"sb5-47","‎‏פ״נ‏‎ Walter Cahn 1882 - 1908 ‎‏תנצב״ה‏‎","1908","10","10"
"sb5-48","‎‏פ״נ‏‎ Leopold Herz ‎‏תנצב״ה‏‎","","",""
"sb5-49","‎‏פ״נ‏‎ Franziska Stein 1837 - 1895 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-5","Willi Weil 1897-1932","1932","10","10"
"sb5-50","‎‏פ״נ‏‎ Mayer ‎‏תנצב״ה‏‎","","",""
"sb5-51","","","",""
"sb5-52","‎‏פ״נ‏‎ Lina David 1867 - 1906 ‎‏תנצב״ה‏‎","1906","10","10"
"sb5-53","‎‏פ״נ‏‎ Rosa Mendel 1835 - 1895 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-54","‎‏פ״נ‏‎ Feis Mayer 1832 - 1891 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-55","","","",""
"sb5-56","","","",""
"sb5-57","","","",""
"sb5-58","","","",""
"sb5-59","‎‏פ״נ‏‎ Lisa Lion ‎‏תנצב״ה‏‎","","",""
"sb5-6","‎‏פ״נ‏‎ Apollonia August 1849-1932 ‎‏תנצב״ה‏‎","1932","10","10"
"sb5-60","","","",""
"sb5-61","‎‏פ״נ‏‎ Emanuel Stein ‎‏תנצב״ה‏‎","","",""
"sb5-62","‎‏פ״נ‏‎ Frl. Herz ‎‏תנצב״ה‏‎","","",""
"sb5-63","‎‏פ״נ‏‎ Bela Roos 1861 - 1890 ‎‏תנצב״ה‏‎","1890","10","10"
"sb5-64","‎‏פ״נ‏‎ Fanny Rothschild 1834 - 1907 Babette Rothschild 1822 - 1906 ‎‏תנצב״ה‏‎","1907","10","10"
"sb5-65","‎‏פ״נ‏‎ Marta Mayer 1882 - 1914 ‎‏תנצב״ה‏‎","1914","10","10"
"sb5-66","‎‏פ״נ‏‎ Isaak Mayer 1882 - 1890 ‎‏תנצב״ה‏‎","1890","10","10"
"sb5-67","‎‏פ״נ‏‎ Simon ‎‏תנצב״ה‏‎","","",""
"sb5-68","‎‏פ״נ‏‎ Josef ‎‏תנצב״ה‏‎","","",""
"sb5-69","‎‏פ״נ‏‎ Traub ‎‏תנצב״ה‏‎","","",""
"sb5-7","Ruhestätte der Familie Haas Schiffweiler ‎‏פ״נ‏‎ ‎‏איש הולך תמים אהב הצדק‏‎ ‎‏ורדף מישרים מהיר היה‏‎ ‎‏במלאכתו כל ימיו ה״ה אורי‏‎ ‎‏בר חיים מת ביום שבת ק׳ ו׳‏‎ ‎‏אייר ונקבר ביום א׳ תרע״ד לפ״ק‏‎ ‎‏תנצב״ה‏‎ Hier ruht Ferdinand Haas aus Schiffweiler geb. 14. Januar 1850, gest. 1. Mai 1914. Ruhe in Frieden!","1914","5","1"
"sb5-70","‎‏פ״נ‏‎ Elias Jakob Albert Jakob Frieda Jakob geb. Lion ‎‏תנצב״ה‏‎","","",""
"sb5-71","‎‏פ״נ‏‎ Elise Jakob ‎‏תנצב״ה‏‎","","",""
"sb5-72","‎‏פ״נ‏‎ Irene Glaser 1878 - 1898 ‎‏תנצב״ה‏‎","1898","10","10"
"sb5-73","‎‏פ״נ‏‎ Sabine Heymann ‎‏תנצב״ה‏‎","","",""
"sb5-74","","","",""
"sb5-75","‎‏פ״נ‏‎ Willi Hirsch 1893 - 1926 ‎‏תנצב״ה‏‎","1926","10","10"
"sb5-76","","","",""
"sb5-77","‎‏פ״נ‏‎ Meyer ‎‏תנצב״ה‏‎","","",""
"sb5-78","‎‏פ״נ‏‎ Nathan Heinemann geb. 7. Jan. 1865 gest. 17. Febr. 1936","1938","2","17"
"sb5-79","‎‏פ״נ‏‎ Philippine Löb 1904 - 1912 ‎‏תנצב״ה‏‎","1912","10","10"
"sb5-8","‎‏פ״נ‏‎ Helene Wolf 1853-1924 ‎‏תנצב״ה‏‎","1924","10","10"
"sb5-80","‎‏פ״נ‏‎ Hedwig Heimann 1890 - 1908 ‎‏תנצב״ה‏‎","1908","10","10"
"sb5-81","‎‏פ״נ‏‎ Moses Sternheimer 1856 - 1906 ‎‏תנצב״ה‏‎","1906","10","10"
"sb5-82","‎‏פ״נ‏‎ Henriette Löb 1850 - 1919 ‎‏תנצב״ה‏‎","1906","10","10"
"sb5-83","","","",""
"sb5-84","‎‏פ״נ‏‎ Joseph Simon 1897 - 1917 ‎‏תנצב״ה‏‎","1917","10","10"
"sb5-85","‎‏פ״נ‏‎ Jakob Joseph 1871 - 1905 ‎‏תנצב״ה‏‎","1905","10","10"
"sb5-86","‎‏פ״נ‏‎ Johannette Löb 1859 - 1901 ‎‏תנצב״ה‏‎","1901","10","10"
"sb5-87","‎‏פ״נ‏‎ Gottfried August 1808 - 1898 ‎‏תנצב״ה‏‎","1898","10","10"
"sb5-88","‎‏פ״נ‏‎ Isaak August 1870 - 1900 ‎‏תנצב״ה‏‎","1900","10","10"
"sb5-89","‎‏פ״נ‏‎ Kiefer ‎‏תנצב״ה‏‎","","",""
"sb5-9","Heinrich Lachmann geb. 21.1.1879 gest. 25.4.1931 Anna Lachmann geb. Mai geb. 2.5.1882 gest. 25.4.1973","1931","4","25"
"sb5-90","‎‏פ״נ‏‎ Dorothea August 1830 - 1895 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-9000","‎‏יזכור‏‎ Den Mitgliedern der Synagogengemeinde Neunkirchen die in den Jahren 1933 - 1945 roher Gewalt erlagen Allen in diesem Gpttesacker ruhenden Jüdischen Menschen zur ehrenden Erinnerung ‎‏תנצב״ה‏‎","","",""
"sb5-91","‎‏פ״נ‏‎ Sabine Heinemann geb. Sulzbacher geb. 27. Aug. 1874 gest. 6. Juli 1929","1929","7","6"
"sb5-92","‎‏פ״נ‏‎ Helene Maier 1876 - 1895 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-93","‎‏פ״נ‏‎ Else Wohlgemut 1876 - 1896 ‎‏תנצב״ה‏‎","1896","10","10"
"sb5-94","‎‏פ״נ‏‎ Ludwig Herz ‎‏תנצב״ה‏‎","","",""
"sb5-95","‎‏פ״נ‏‎ Zacharias Moos 1809 - 1894 ‎‏תנצב״ה‏‎","1894","10","10"
"sb5-96","‎‏פ״נ‏‎ Regina Jakob 1803 - 1895 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-97","‎‏פ״נ‏‎ Marianne Kaufmann 1856 - 1895 ‎‏תנצב״ה‏‎","1895","10","10"
"sb5-98","‎‏פ״נ‏‎ Ilse Segal 1892 - 1893 ‎‏תנצב״ה‏‎","1893","10","10"
"sb5-99","‎‏פ״נ‏‎ Irma Bonem 1865 - 1893 ‎‏תנצב״ה‏‎","1893","10","10"
